
, 0
-72222.72, 0
-72240.53, 0
-72284.04, 0
-72333.39, 0
-72374.92, 0
-72404.46, 0
-72402.22, 0
-72385.23, 0
-72354.80, 0
-72322.89, 0
-72310.21, 0
-72305.10, 0
-72321.22, 0
-72342.74, 0
-72360.36, 0
-72374.17, 0
-72371.44, 0
-72366.92, 0
-72353.77, 0
-72333.89, 0
-72320.64, 0
-72302.82, 0
-72296.15, 0
-72300.31, 0
-72320.61, 0
-72365.70, 0
-72419.75, 0
-72485.61, 0
-72535.99, 0
-72554.47, 0
-72539.97, 0
-72481.47, 0
-72410.35, 0
-72343.15, 0
-72302.16, 0
-72304.52, 0
-72329.84, 0
-72376.76, 0
-72419.29, 0
-72445.33, 0
-72460.74, 0
-72458.56, 0
-72459.36, 0
-72460.02, 0
-72461.85, 0
-72463.18, 0
-72435.39, 0
-72382.07, 0
-72296.50, 0
-72188.26, 0
-72094.07, 0
-72032.65, 0
-72029.35, 0
-72067.15, 0
-72126.00, 0
-72188.69, 0
-72217.78, 0
-72211.62, 0
-72171.51, 0
-72122.53, 0
-72103.47, 0
-72121.53, 0
-72188.77, 0
-72272.68, 0
-72337.31, 0
-72356.13, 0
-72301.80, 0
-72201.48, 0
-72079.86, 0
-71981.39, 0
-71946.33, 0
-71974.56, 0
-72067.49, 0
-72187.32, 0
-72301.48, 0
-72385.51, 0
-72410.04, 0
-72393.17, 0
-72342.29, 0
-72285.91, 0
-72248.93, 0
-72222.55, 0
-72214.79, 0
-72204.08, 0
-72186.23, 0
-72164.35, 0
-72130.38, 0
-72109.55, 0
-72099.16, 0
-72109.59, 0
-72143.60, 0
-72175.85, 0
-72201.18, 0
-72194.87, 0
-72163.98, 0
-72120.71, 0
-72064.26, 0
-72023.16, 0
-71995.95, 0
-71988.12, 0
-71996.65, 0
-72000.83, 0
-72004.50, 0
-71992.29, 0
-71969.04, 0
-71949.79, 0
-71928.29, 0
-71931.95, 0
-71960.48, 0
-72017.78, 0
-72102.42, 0
-72194.56, 0
-72294.75, 0
-72376.98, 0
-72439.31, 0
-72492.24, 0
-72529.08, 0
-72573.62, 0
-72623.75, 81
-72693.15, 81
-72783.52, 81
-72875.69, 81
-72974.42, 81
-73062.16, 81
-73137.07, 81
-73202.88, 81
-73247.00, 81
-73294.98, 81
-73346.03, 81
-73407.29, 81
-73483.32, 81
-73558.58, 81
-73639.36, 81
-73707.88, 81
-73764.23, 81
-73812.30, 81
-73844.42, 81
-73882.12, 81
-73916.01, 81
-73955.38, 81
-74009.58, 81
-74064.14, 81
-74131.76, 81
-74200.45, 81
-74276.96, 81
-74366.38, 81
-74459.71, 81
-74569.15, 81
-74680.92, 81
-74795.37, 81
-74914.51, 81
-75018.41, 81
-75116.43, 81
-75193.72, 81
-75250.24, 81
-75297.01, 81
-75333.89, 81
-75381.64, 81
-75433.34, 81
-75501.96, 81
-75598.07, 81
-75706.75, 81
-75834.42, 81
-75955.11, 81
-76053.42, 81
-76116.92, 81
-76120.32, 81
-76076.53, 81
-75975.21, 81
-75826.26, 81
-75641.08, 81
-75411.81, 81
-75150.02, 81
-74838.79, 81
-74471.48, 81
-74045.70, 81
-73553.94, 81
-73022.95, 81
-72459.43, 81
-71889.92, 81
-71340.77, 81
-70816.15, 81
-70346.34, 81
-69937.46, 81
-69602.44, 81
-69343.88, 81
-69141.04, 81
-68998.95, 81
-68892.30, 81
-68811.62, 81
-68750.64, 81
-68697.79, 81
-68669.80, 81
-68656.81, 81
-68662.46, 81
-68680.12, 81
-68682.83, 81
-68668.42, 81
-68616.08, 81
-68536.80, 81
-68446.56, 81
-68355.67, 81
-68295.48, 81
-68265.02, 81
-68269.18, 81
-68297.35, 81
-68318.28, 81
-68328.55, 81
-68303.40, 81
-68248.56, 81
-68179.77, 81
-68105.45, 81
-68054.76, 81
-68023.14, 81
-68016.54, 81
-68025.79, 81
-68031.53, 81
-68034.46, 81
-68010.49, 81
-67967.44, 81
-67913.68, 81
-67850.98, 81
-67814.78, 81
-67808.73, 81
-67845.54, 81
-67920.91, 81
-68015.14, 81
-68115.72, 81
-68182.68, 81
-68202.69, 81
-68169.74, 81
-68082.56, 81
-67976.90, 81
-67866.92, 81
-67782.84, 81
-67737.71, 81
-67717.85, 81
-67718.02, 81
-67703.38, 81
-67669.17, 81
-67620.54, 0
-67569.53, 0
-67553.69, 0
-67582.63, 0
-67672.98, 0
-67822.60, 0
-67999.62, 0
-68192.76, 0
-68373.47, 0
-68555.76, 0
-68762.03, 0
-69019.47, 0
-69362.81, 0
-69786.62, 0
-70287.59, 0
-70839.13, 0
-71387.26, 0
-71900.63, 0
-72337.90, 0
-72701.72, 0
-73010.08, 0
-73278.91, 0
-73542.77, 0
-73799.83, 0
-74061.41, 0
-74327.79, 0
-74580.30, 0
-74815.63, 0
-75006.34, 0
-75154.13, 0
-75252.33, 0
-75294.75, 0
-75301.21, 0
-75267.79, 0
-75214.43, 0
-75163.39, 0
-75127.05, 0
-75128.92, 0
-75155.04, 0
-75201.05, 0
-75244.88, 0
-75256.59, 0
-75238.74, 0
-75181.44, 0
-75106.65, 0
-75031.25, 0
-74955.25, 0
-74892.87, 0
-74829.28, 0
-74762.22, 0
-74678.77, 0
-74562.05, 0
-74434.80, 0
-74295.67, 0
-74168.73, 0
-74064.44, 0
-73977.33, 0
-73915.19, 0
-73852.63, 0
-73795.52, 0
-73748.07, 0
-73701.97, 0
-73667.63, 0
-73630.59, 0
-73597.35, 0
-73563.93, 0
-73515.41, 0
-73462.08, 0
-73398.43, 0
-73340.07, 0
-73290.74, 0
-73241.74, 0
-73195.15, 0
-73129.05, 0
-73045.17, 0
-72948.34, 0
-72844.58, 0
-72763.58, 0
-72705.31, 0
-72686.31, 0
-72697.59, 0
-72712.36, 0
-72714.90, 0
-72673.36, 0
-72595.92, 0
-72497.80, 0
-72396.89, 0
-72333.54, 0
-72308.03, 0
-72330.89, 0
-72383.96, 0
-72439.00, 0
-72485.77, 0
-72500.09, 0
-72493.71, 0
-72484.63, 0
-72486.60, 0
-72519.75, 0
-72565.43, 0
-72618.96, 0
-72657.89, 0
-72654.18, 0
-72616.62, 0
-72539.02, 0
-72452.76, 0
-72379.39, 0
-72332.74, 0
-72330.89, 0
-72358.40, 0
-72409.13, 0
-72459.20, 0
-72486.05, 0
-72493.40, 0
-72465.68, 0
-72426.24, 0
-72386.41, 0
-72351.87, 0
-72337.46, 0
-72333.61, 0
-72342.20, 0
-72353.41, 0
-72350.80, 0
-72332.70, 0
-72283.04, 0
-72225.07, 0
-72168.83, 0
-72123.15, 0
-72109.55, 0
-72117.62, 0
-72147.24, 0
-72179.55, 0
-72195.31, 0
-72196.61, 0
-72169.12, 0
-72132.79, 0
-72100.35, 0
-72077.41, 0
-72086.87, 0
-72112.89, 0
-72150.77, 0
-72178.64, 0
-72180.93, 0
-72168.58, 0
-72143.48, 0
-72133.70, 0
-72150.79, 0
-72194.92, 0
-72273.24, 0
-72354.96, 0
-72428.31, 0
-72471.71, 0
-72473.08, 0
-72453.33, 0
-72419.00, 0
-72400.76, 0
-72403.47, 0
-72420.42, 0
-72451.94, 0
-72468.39, 0
-72466.74, 0
-72437.32, 0
-72383.12, 0
-72329.58, 0
-72283.77, 0
-72272.26, 0
-72296.37, 0
-72342.45, 0
-72404.61, 0
-72458.54, 0
-72507.72, 0
-72543.05, 0
-72564.27, 0
-72586.56, 0
-72601.08, 0
-72616.24, 0
-72623.91, 0
-72615.18, 0
-72596.56, 0
-72558.46, 0
-72519.99, 0
-72488.11, 0
-72467.85, 0
-72469.35, 0
-72468.33, 0
-72467.62, 0
-72452.69, 0
-72415.48, 0
-72371.36, 0
-72320.23, 0
-72288.11, 0
-72282.32, 0
-72300.91, 0
-72345.72, 0
-72386.57, 0
-72416.67, 0
-72420.73, 0
-72395.07, 0
-72360.11, 0
-72315.54, 0
-72284.22, 0
-72268.57, 0
-72265.47, 0
-72272.83, 0
-72264.89, 0
-72240.90, 0
-72193.42, 0
-72127.89, 0
-72070.77, 0
-72025.88, 0
-72018.33, 0
-72044.79, 0
-72095.57, 0
-72163.60, 0
-72222.13, 0
-72269.55, 0
-72289.63, 0
-72278.82, 0
-72258.08, 0
-72227.54, 0
-72211.88, 0
-72209.88, 0
-72220.14, 0
-72249.65, 0
-72284.50, 0
-72332.05, 0
-72377.31, 0
-72405.67, 0
-72419.28, 0
-72406.24, 0
-72378.60, 0
-72335.69, 0
-72285.72, 0
-72247.00, 0
-72221.19, 0
-72236.82, 0
-72286.33, 0
-72361.82, 0
-72454.06, 0
-72527.99, 0
-72577.18, 0
-72586.86, 0
-72559.49, 0
-72520.46, 0
-72476.39, 0
-72453.78, 0
-72451.83, 0
-72467.26, 0
-72497.45, 0
-72514.49, 0
-72517.84, 0
-72501.59, 0
-72470.40, 0
-72444.66, 0
-72424.38, 0
-72421.85, 0
-72423.31, 0
-72423.72, 0
-72426.20, 0
-72419.73, 0
-72423.93, 0
-72436.99, 0
-72458.29, 0
-72490.18, 0
-72511.58, 0
-72522.31, 0
-72505.19, 0
-72456.86, 0
-72401.94, 0
-72349.62, 0
-72336.17, 0
-72365.44, 0
-72431.38, 0
-72516.82, 0
-72575.20, 0
-72590.44, 0
-72545.28, 0
-72453.94, 0
-72357.72, 0
-72282.29, 0
-72266.98, 0
-72307.61, 0
-72385.06, 0
-72471.08, 0
-72517.80, 0
-72515.67, 0
-72457.46, 0
-72364.99, 0
-72278.01, 0
-72219.43, 0
-72216.55, 0
-72257.24, 0
-72323.01, 0
-72392.96, 0
-72432.89, 0
-72445.77, 0
-72424.40, 0
-72379.51, 0
-72333.29, 0
-72287.36, 0
-72259.60, 0
-72244.75, 0
-72241.82, 0
-72251.30, 0
-72262.11, 0
-72288.82, 0
-72319.42, 0
-72349.75, 0
-72378.41, 0
-72387.38, 0
-72389.14, 0
-72378.71, 0
-72362.69, 0
-72350.68, 0
-72334.34, 0
-72325.73, 0
-72314.72, 0
-72304.63, 0
-72302.94, 0
-72296.98, 0
-72299.90, 0
-72300.27, 0
-72292.58, 0
-72286.80, 0
-72277.36, 0
-72280.89, 0
-72290.09, 0
-72307.89, 0
-72339.59, 0
-72362.62, 0
-72376.67, 0
-72360.89, 0
-72313.22, 0
-72249.31, 0
-72185.35, 0
-72162.61, 0
-72187.52, 0
-72263.17, 0
-72372.46, 0
-72473.28, 0
-72552.66, 0
-72583.51, 0
-72576.33, 0
-72556.80, 0
-72539.64, 0
-72562.23, 0
-72623.49, 0
-72712.13, 0
-72805.53, 81
-72863.09, 81
-72885.73, 81
-72872.58, 81
-72852.81, 81
-72860.41, 81
-72901.80, 81
-72988.93, 81
-73092.29, 81
-73189.00, 81
-73259.70, 81
-73287.63, 81
-73299.22, 81
-73313.56, 81
-73360.21, 81
-73450.97, 81
-73568.21, 81
-73696.75, 81
-73793.95, 81
-73851.50, 81
-73876.03, 81
-73878.89, 81
-73899.87, 81
-73947.83, 81
-74030.97, 81
-74136.85, 81
-74229.17, 81
-74303.85, 81
-74345.99, 81
-74369.63, 81
-74398.93, 81
-74443.34, 81
-74526.27, 81
-74624.37, 81
-74716.22, 81
-74783.44, 81
-74814.94, 81
-74836.50, 81
-74864.27, 81
-74932.76, 81
-75061.70, 81
-75230.35, 81
-75416.67, 81
-75560.48, 81
-75627.58, 81
-75609.40, 81
-75513.48, 81
-75391.31, 81
-75274.03, 81
-75192.51, 81
-75148.07, 81
-75095.09, 81
-75002.56, 81
-74816.04, 81
-74515.55, 81
-74112.00, 81
-73633.76, 81
-73140.31, 81
-72654.91, 81
-72198.75, 81
-71769.30, 81
-71349.19, 81
-70948.36, 81
-70561.50, 81
-70212.89, 81
-69929.50, 81
-69721.01, 81
-69598.60, 81
-69531.83, 81
-69489.00, 81
-69435.08, 81
-69344.38, 81
-69232.75, 81
-69114.29, 81
-69027.83, 81
-69006.42, 81
-69048.43, 81
-69148.97, 81
-69258.13, 81
-69340.61, 81
-69367.27, 81
-69322.18, 81
-69235.46, 81
-69128.92, 81
-69046.90, 81
-69016.45, 81
-69039.04, 81
-69113.62, 81
-69197.42, 81
-69267.94, 81
-69305.85, 81
-69298.71, 81
-69270.74, 81
-69229.89, 81
-69202.20, 81
-69197.57, 81
-69205.15, 81
-69228.41, 81
-69238.58, 81
-69227.46, 81
-69192.64, 81
-69135.29, 81
-69081.07, 81
-69030.70, 81
-68992.98, 81
-68962.73, 81
-68921.37, 81
-68875.19, 0
-68810.40, 0
-68741.64, 0
-68685.25, 0
-68648.12, 0
-68653.03, 0
-68679.71, 0
-68717.22, 0
-68748.35, 0
-68751.90, 0
-68734.06, 0
-68688.86, 0
-68637.41, 0
-68586.94, 0
-68534.92, 0
-68489.79, 0
-68432.72, 0
-68373.88, 0
-68314.72, 0
-68263.66, 0
-68249.93, 0
-68269.41, 0
-68332.17, 0
-68427.27, 0
-68522.92, 0
-68606.97, 0
-68647.49, 0
-68647.10, 0
-68616.54, 0
-68572.40, 0
-68552.34, 0
-68561.27, 0
-68612.55, 0
-68699.93, 0
-68815.54, 0
-68969.09, 0
-69151.93, 0
-69383.51, 0
-69676.29, 0
-70028.28, 0
-70438.85, 0
-70874.66, 0
-71318.76, 0
-71739.29, 0
-72117.52, 0
-72466.17, 0
-72779.79, 0
-73078.78, 0
-73369.47, 0
-73644.29, 0
-73905.04, 0
-74123.30, 0
-74297.61, 0
-74429.83, 0
-74528.53, 0
-74621.60, 0
-74704.26, 0
-74785.19, 0
-74851.93, 0
-74881.44, 0
-74874.34, 0
-74819.82, 0
-74737.03, 0
-74646.54, 0
-74565.83, 0
-74524.98, 0
-74511.60, 0
-74522.75, 0
-74535.19, 0
-74525.63, 0
-74497.57, 0
-74445.12, 0
-74394.04, 0
-74358.12, 0
-74338.64, 0
-74345.30, 0
-74351.28, 0
-74346.69, 0
-74315.98, 0
-74245.31, 0
-74149.76, 0
-74028.85, 0
-73910.79, 0
-73809.28, 0
-73729.62, 0
-73682.04, 0
-73645.20, 0
-73620.44, 0
-73592.44, 0
-73549.98, 0
-73501.70, 0
-73435.25, 0
-73362.87, 0
-73291.05, 0
-73227.51, 0
-73188.93, 0
-73165.98, 0
-73164.47, 0
-73164.81, 0
-73146.10, 0
-73114.91, 0
-73051.28, 0
-72968.01, 0
-72875.09, 0
-72784.12, 0
-72720.76, 0
-72681.89, 0
-72674.87, 0
-72683.55, 0
-72688.26, 0
-72686.93, 0
-72661.58, 0
-72624.70, 0
-72575.60, 0
-72520.62, 0
-72479.19, 0
-72440.18, 0
-72412.66, 0
-72392.62, 0
-72375.15, 0
-72373.12, 0
-72372.33, 0
-72383.35, 0
-72397.08, 0
-72404.97, 0
-72410.82, 0
-72392.80, 0
-72358.60, 0
-72306.94, 0
-72239.40, 0
-72172.84, 0
-72104.47, 0
-72052.61, 0
-72016.72, 0
-71998.13, 0
-72012.96, 0
-72047.28, 0
-72112.58, 0
-72197.04, 0
-72282.90, 0
-72368.17, 0
-72427.72, 0
-72461.13, 0
-72462.53, 0
-72434.99, 0
-72400.58, 0
-72359.32, 0
-72333.53, 0
-72320.21, 0
-72321.24, 0
-72341.68, 0
-72355.88, 0
-72363.92, 0
-72359.92, 0
-72349.80, 0
-72351.71, 0
-72353.82, 0
-72367.81, 0
-72383.51, 0
-72389.77, 0
-72388.74, 0
-72361.03, 0
-72323.56, 0
-72279.86, 0
-72241.10, 0
-72230.14, 0
-72243.73, 0
-72291.15, 0
-72356.09, 0
-72420.68, 0
-72482.23, 0
-72516.59, 0
-72531.98, 0
-72523.32, 0
-72497.41, 0
-72472.15, 0
-72442.43, 0
-72424.09, 0
-72411.91, 0
-72398.64, 0
-72388.56, 0
-72365.58, 0
-72344.28, 0
-72326.73, 0
-72316.90, 0
-72329.40, 0
-72352.79, 0
-72392.50, 0
-72429.92, 0
-72447.73, 0
-72442.32, 0
-72390.65, 0
-72314.03, 0
-72229.27, 0
-72155.28, 0
-72122.06, 0
-72121.24, 0
-72155.45, 0
-72200.83, 0
-72240.10, 0
-72270.40, 0
-72276.67, 0
-72275.50, 0
-72266.13, 0
-72254.53, 0
-72258.20, 0
-72258.43, 0
-72258.05, 0
-72246.46, 0
-72229.53, 0
-72230.26, 0
-72244.31, 0
-72286.60, 0
-72346.24, 0
-72408.80, 0
-72464.90, 0
-72484.40, 0
-72476.63, 0
-72438.85, 0
-72386.14, 0
-72344.05, 0
-72313.46, 0
-72312.95, 0
-72332.75, 0
-72359.27, 0
-72383.68, 0
-72386.22, 0
-72377.00, 0
-72350.89, 0
-72315.64, 0
-72286.00, 0
-72248.70, 0
-72224.38, 0
-72208.22, 0
-72200.61, 0
-72213.18, 0
-72234.40, 0
-72274.79, 0
-72322.38, 0
-72364.85, 0
-72395.49, 0
-72388.92, 0
-72354.68, 0
-72293.34, 0
-72221.26, 0
-72163.93, 0
-72127.57, 0
-72130.39, 0
-72157.58, 0
-72198.41, 0
-72247.02, 0
-72273.58, 0
-72286.88, 0
-72285.47, 0
-72276.45, 0
-72269.27, 0
-72251.31, 0
-72233.09, 0
-72198.19, 0
-72151.70, 0
-72109.03, 0
-72067.20, 0
-72054.23, 0
-72073.01, 0
-72125.86, 0
-72210.92, 0
-72295.32, 0
-72368.52, 0
-72403.80, 0
-72401.86, 0
-72377.82, 0
-72328.45, 0
-72282.24, 0
-72241.10, 0
-72213.32, 0
-72211.14, 0
-72212.69, 0
-72219.25, 0
-72214.04, 0
-72195.40, 0
-72170.66, 0
-72143.01, 0
-72143.41, 0
-72171.99, 0
-72231.03, 0
-72316.94, 0
-72401.68, 0
-72481.08, 0
-72532.55, 0
-72554.35, 0
-72557.34, 0
-72542.42, 0
-72537.26, 0
-72539.94, 0
-72555.78, 0
-72584.36, 0
-72603.43, 0
-72618.31, 0
-72621.38, 0
-72619.98, 0
-72629.02, 0
-72644.18, 0
-72677.87, 0
-72707.82, 0
-72725.37, 0
-72729.28, 0
-72701.30, 0
-72656.98, 0
-72598.46, 0
-72544.15, 0
-72515.01, 0
-72496.66, 0
-72493.85, 0
-72485.57, 0
-72467.78, 0
-72448.45, 0
-72417.90, 0
-72396.40, 0
-72380.89, 0
-72373.74, 0
-72376.42, 0
-72368.18, 0
-72349.70, 0
-72301.02, 0
-72229.67, 0
-72160.39, 0
-72098.76, 0
-72072.72, 0
-72074.24, 0
-72099.54, 0
-72140.00, 0
-72170.02, 0
-72193.26, 0
-72195.87, 0
-72184.85, 0
-72175.53, 0
-72161.47, 0
-72163.88, 0
-72171.11, 0
-72179.72, 0
-72183.89, 0
-72170.17, 0
-72153.49, 0
-72124.27, 0
-72089.28, 0
-72067.67, 0
-72053.36, 0
-72062.20, 0
-72079.50, 0
-72108.50, 0
-72151.99, 0
-72194.31, 0
-72243.08, 0
-72282.88, 0
-72309.33, 0
-72325.51, 0
-72320.75, 0
-72307.25, 0
-72282.37, 0
-72261.49, 0
-72255.58, 0
-72255.90, 0
-72275.54, 0
-72293.62, 0
-72302.40, 0
-72297.01, 0
-72260.17, 0
-72211.15, 0
-72157.11, 0
-72124.86, 0
-72134.72, 0
-72176.85, 0
-72249.98, 0
-72322.99, 0
-72377.83, 0
-72401.28, 0
-72376.90, 0
-72325.75, 0
-72261.66, 0
-72211.31, 0
-72195.08, 0
-72206.99, 0
-72251.83, 0
-72298.83, 0
-72336.03, 0
-72356.98, 0
-72353.67, 0
-72347.79, 0
-72336.94, 0
-72333.78, 0
-72344.66, 0
-72354.66, 0
-72372.53, 0
-72379.29, 0
-72377.40, 0
-72372.94, 0
-72356.64, 0
-72345.58, 0
-72330.44, 0
-72316.56, 0
-72303.96, 0
-72280.34, 0
-72262.79, 0
-72245.96, 0
-72242.66, 0
-72258.31, 0
-72283.26, 0
-72330.39, 0
-72377.60, 0
-72416.96, 0
-72444.24, 0
-72444.28, 0
-72426.31, 0
-72385.67, 0
-72338.17, 0
-72292.70, 0
-72244.06, 0
-72205.92, 0
-72168.39, 0
-72142.32, 0
-72137.10, 0
-72145.62, 0
-72181.77, 0
-72227.73, 0
-72277.56, 0
-72323.79, 0
-72345.90, 0
-72350.33, 0
-72332.72, 0
-72310.67, 0
-72298.60, 0
-72292.77, 0
-72302.17, 0
-72310.06, 0
-72322.18, 0
-72334.12, 0
-72333.24, 0
-72339.66, 0
-72350.14, 0
-72375.17, 0
-72415.70, 0
-72455.00, 0
-72493.58, 0
-72506.01, 0
-72498.30, 0
-72477.08, 0
-72441.33, 0
-72424.21, 0
-72425.67, 0
-72457.52, 0
-72518.52, 0
-72587.11, 0
-72659.59, 0
-72708.74, 0
-72729.57, 0
-72720.67, 0
-72677.99, 0
-72626.01, 0
-72565.85, 0
-72518.99, 0
-72486.96, 0
-72458.21, 0
-72440.05, 0
-72411.16, 0
-72370.81, 0
-72316.55, 0
-72245.06, 0
-72185.63, 0
-72143.39, 0
-72140.91, 0
-72183.85, 0
-72255.72, 0
-72346.58, 0
-72422.96, 0
-72471.27, 0
-72476.59, 0
-72423.02, 0
-72338.20, 0
-72235.69, 0
-72149.87, 0
-72101.95, 0
-72092.29, 0
-72126.67, 0
-72181.82, 0
-72253.14, 0
-72326.64, 0
-72376.75, 0
-72408.54, 0
-72410.98, 0
-72400.58, 0
-72385.02, 0
-72366.58, 0
-72361.31, 0
-72354.70, 0
-72354.71, 0
-72357.03, 0
-72345.92, 0
-72332.17, 0
-72307.47, 0
-72289.33, 0
-72282.61, 0
-72290.84, 0
-72335.61, 0
-72401.52, 0
-72488.04, 0
-72582.00, 0
-72661.35, 0
-72721.21, 0
-72739.65, 0
-72724.82, 0
-72681.46, 0
-72614.50, 0
-72557.93, 0
-72520.72, 81
-72529.18, 81
-72590.30, 81
-72693.05, 81
-72827.34, 81
-72956.39, 81
-73067.83, 81
-73140.43, 81
-73155.48, 81
-73132.55, 81
-73072.85, 81
-73011.19, 81
-72971.83, 81
-72954.38, 81
-72969.27, 81
-72993.68, 81
-73026.29, 81
-73061.44, 81
-73095.47, 81
-73149.91, 81
-73224.42, 81
-73330.83, 81
-73458.83, 81
-73581.56, 81
-73689.24, 81
-73757.35, 81
-73798.81, 81
-73826.89, 81
-73856.62, 81
-73923.92, 81
-74022.72, 81
-74147.53, 81
-74267.33, 81
-74350.13, 81
-74394.48, 81
-74397.06, 81
-74395.23, 81
-74425.30, 81
-74508.24, 81
-74657.11, 81
-74836.81, 81
-75024.24, 81
-75183.11, 81
-75284.12, 81
-75337.29, 81
-75351.49, 81
-75364.97, 81
-75398.75, 81
-75449.86, 81
-75514.52, 81
-75547.03, 81
-75531.53, 81
-75450.31, 81
-75301.43, 81
-75111.84, 81
-74889.68, 81
-74649.93, 81
-74374.60, 81
-74024.98, 81
-73585.17, 81
-73032.10, 81
-72389.17, 81
-71691.80, 81
-70996.43, 81
-70378.92, 81
-69866.30, 81
-69486.06, 81
-69221.64, 81
-69031.77, 81
-68887.93, 81
-68751.29, 81
-68627.75, 81
-68517.64, 81
-68420.39, 81
-68350.09, 81
-68293.53, 81
-68252.27, 81
-68204.70, 81
-68138.18, 81
-68060.62, 81
-67962.23, 81
-67868.60, 81
-67788.73, 81
-67722.95, 81
-67674.69, 81
-67622.75, 81
-67573.41, 81
-67521.50, 81
-67470.07, 81
-67438.62, 81
-67422.51, 81
-67431.98, 81
-67455.66, 81
-67476.00, 81
-67488.20, 81
-67468.28, 81
-67427.28, 81
-67370.88, 81
-67307.44, 81
-67259.39, 81
-67220.47, 81
-67199.47, 0
-67186.03, 0
-67172.08, 0
-67171.75, 0
-67179.91, 0
-67217.15, 0
-67286.68, 0
-67389.69, 0
-67526.83, 0
-67676.18, 0
-67841.74, 0
-68008.76, 0
-68175.30, 0
-68359.50, 0
-68565.03, 0
-68822.77, 0
-69141.50, 0
-69520.79, 0
-69957.64, 0
-70419.02, 0
-70894.06, 0
-71353.04, 0
-71777.35, 0
-72166.83, 0
-72507.81, 0
-72810.76, 0
-73072.71, 0
-73297.38, 0
-73491.18, 0
-73638.08, 0
-73750.25, 0
-73827.25, 0
-73871.83, 0
-73903.40, 0
-73923.19, 0
-73955.26, 0
-74000.57, 0
-74058.87, 0
-74135.39, 0
-74208.49, 0
-74280.15, 0
-74336.91, 0
-74370.76, 0
-74396.27, 0
-74406.45, 0
-74419.31, 0
-74431.50, 0
-74441.83, 0
-74458.38, 0
-74462.60, 0
-74457.80, 0
-74438.75, 0
-74405.18, 0
-74372.49, 0
-74334.71, 0
-74309.46, 0
-74292.55, 0
-74278.28, 0
-74264.92, 0
-74229.68, 0
-74185.44, 0
-74124.37, 0
-74045.48, 0
-73958.65, 0
-73862.59, 0
-73778.72, 0
-73706.85, 0
-73645.04, 0
-73599.18, 0
-73550.56, 0
-73501.34, 0
-73443.60, 0
-73375.88, 0
-73308.45, 0
-73236.02, 0
-73180.30, 0
-73140.79, 0
-73115.35, 0
-73104.12, 0
-73086.68, 0
-73070.20, 0
-73040.50, 0
-72994.52, 0
-72941.75, 0
-72874.94, 0
-72812.98, 0
-72757.76, 0
-72711.22, 0
-72680.08, 0
-72649.09, 0
-72632.58, 0
-72630.12, 0
-72642.60, 0
-72673.82, 0
-72704.54, 0
-72738.33, 0
-72756.55, 0
-72750.64, 0
-72727.55, 0
-72681.00, 0
-72634.48, 0
-72590.78, 0
-72564.35, 0
-72569.98, 0
-72593.81, 0
-72638.02, 0
-72683.71, 0
-72725.19, 0
-72766.50, 0
-72800.14, 0
-72846.03, 0
-72894.98, 0
-72940.11, 0
-72974.99, 0
-72977.64, 0
-72955.77, 0
-72899.29, 0
-72815.85, 0
-72723.51, 0
-72629.31, 0
-72559.33, 0
-72510.75, 0
-72478.57, 0
-72454.30, 0
-72415.65, 0
-72373.47, 0
-72323.29, 0
-72276.58, 0
-72248.59, 0
-72236.99, 0
-72252.86, 0
-72273.48, 0
-72281.52, 0
-72269.83, 0
-72220.79, 0
-72154.76, 0
-72084.47, 0
-72030.79, 0
-72010.21, 0
-72012.40, 0
-72040.55, 0
-72066.33, 0
-72074.20, 0
-72062.46, 0
-72028.58, 0
-71997.32, 0
-71975.93, 0
-71981.14, 0
-72023.60, 0
-72083.12, 0
-72159.43, 0
-72227.60, 0
-72274.87, 0
-72296.69, 0
-72284.15, 0
-72259.29, 0
-72224.83, 0
-72191.68, 0
-72169.76, 0
-72156.66, 0
-72169.05, 0
-72194.20, 0
-72224.22, 0
-72257.23, 0
-72273.78, 0
-72278.39, 0
-72253.30, 0
-72203.44, 0
-72143.05, 0
-72075.84, 0
-72038.99, 0
-72037.00, 0
-72073.95, 0
-72148.89, 0
-72234.34, 0
-72322.97, 0
-72386.42, 0
-72413.31, 0
-72403.98, 0
-72356.89, 0
-72304.31, 0
-72248.64, 0
-72199.95, 0
-72167.88, 0
-72139.86, 0
-72127.38, 0
-72122.76, 0
-72128.30, 0
-72145.26, 0
-72163.22, 0
-72193.41, 0
-72218.48, 0
-72240.01, 0
-72257.87, 0
-72255.87, 0
-72243.37, 0
-72215.52, 0
-72187.77, 0
-72175.87, 0
-72178.99, 0
-72219.38, 0
-72283.53, 0
-72359.42, 0
-72435.96, 0
-72490.73, 0
-72521.54, 0
-72507.00, 0
-72460.39, 0
-72409.09, 0
-72368.10, 0
-72366.40, 0
-72399.94, 0
-72461.74, 0
-72532.86, 0
-72575.69, 0
-72580.86, 0
-72531.78, 0
-72448.07, 0
-72362.22, 0
-72298.42, 0
-72292.93, 0
-72336.42, 0
-72419.05, 0
-72513.18, 0
-72572.75, 0
-72585.11, 0
-72538.17, 0
-72456.27, 0
-72373.77, 0
-72314.73, 0
-72313.40, 0
-72356.28, 0
-72420.90, 0
-72470.83, 0
-72467.11, 0
-72414.39, 0
-72318.76, 0
-72223.30, 0
-72168.28, 0
-72172.61, 0
-72254.09, 0
-72379.13, 0
-72514.44, 0
-72618.41, 0
-72656.48, 0
-72636.96, 0
-72563.75, 0
